id,name,name:ru,destination,wikidata,wikipedia,gvr:code,members
15959698,"Тешнярь",,,"Q4456981","ru:Тешнярь","08010500112110000035185",19
15956419,"Труёв",,,,,,20
3624709,"Тюрьев","Тюрьев",,,,,10
15962189,"Тютнярка",,,,,,8
5407193,"Тяньга",,,,,,10
3620623,"Удёв","Удёв",,"Q4378298","ru:Удёв",,5
7365131,"Уза",,"Сура",,,,53
236703,"Хопёр","Хопёр","Дон","Q647052","ru:Хопёр",,157
7373459,"Чардым",,"Уза","Q4507369","ru:Чардым (приток Узы)","08010500112110000035789",24
3011885,"Чембар",,,"Q85149","ru:Чембар (приток Вороны)",,61
15959705,"Чирчим",,,,,"08010500112110000035307",16
3608735,"Чиуш","Чиуш",,"Q4381083","ru:Чиуш",,28
3651672,"Шелдаис","Шелдаис",,"Q4390031","ru:Шелдаис",,43
5360979,"Шелдоис",,"Сура",,,,12
3650734,"Шишов","Шишов",,"Q4382804","ru:Шишов (приток Иссы)",,16
15964376,"Шкафт",,,,,,2
15964367,"Шкудимка",,,"Q4525333","ru:Шкудимка (приток Юловки)",,2
15964368,"Шкудимка",,,,,,3
15964327,"Шмаруха",,,,,,6
15959713,"Шняева",,,,,,2
5348145,"Шукша",,"Сура",,"ru:Шукша (приток Суры)",,25
15815903,"Юловка","Юловка",,,,"09010200112110000026790",6
15959700,"Юловка",,,,,,14
15964328,"Юньга",,,,,,2
15962495,"Яксарка",,,,,,3
15959715,"няньга",,,"Q4328702","ru:Няньга",,23
14212755,"протока Барковка ( оз. Долгое)",,,,,,6
14212754,"протока Целибуха",,,,,,8
